entity,source
Nagroda Kisiela,Polska Bibliografia Literacka - kartoteka cykli wydarzeń
Nagroda Kulturalna Prezydenta Miasta Zielonej Góry,Polska Bibliografia Literacka - kartoteka cykli wydarzeń
Nagroda Literacka im. Andrzeja Bursy,Polska Bibliografia Literacka - kartoteka cykli wydarzeń
Nagroda Literacka im. Astrid Lindgren,Polska Bibliografia Literacka - kartoteka cykli wydarzeń
Nagroda Literacka im. Barbary Sadowskiej,Polska Bibliografia Literacka - kartoteka cykli wydarzeń
Nagroda Literacka im. Beaty Pawlak,Polska Bibliografia Literacka - kartoteka cykli wydarzeń
Nagroda Literacka im. Izabelli Trojanowskiej,Polska Bibliografia Literacka - kartoteka cykli wydarzeń
Nagroda Literacka im. Klemensa Janickiego,Polska Bibliografia Literacka - kartoteka cykli wydarzeń
Nagroda Literacka im. Marka Jodłowskiego,Polska Bibliografia Literacka - kartoteka cykli wydarzeń
Nagroda Literacka im. Natalii Gall,Polska Bibliografia Literacka - kartoteka cykli wydarzeń
Nagroda Literacka im. Stanisława Piętaka,Polska Bibliografia Literacka - kartoteka cykli wydarzeń
Nagroda Literacka im. św. Stanisława Kostki dla młodych twórców zamieszkałych na Wybrzeżu Gdańskim za utwory literackie lub krytycznoliterackie wyrastające z szeroko rozumianych inspiracji chrześcijańskich,Polska Bibliografia Literacka - kartoteka cykli wydarzeń
Nagroda Literacka im. Władysława St. Reymonta,Polska Bibliografia Literacka - kartoteka cykli wydarzeń
Nagroda Literacka Marii Ginter za najlepszą książkę wspomnieniową,Polska Bibliografia Literacka - kartoteka cykli wydarzeń
Nagroda Literacka Nike za najlepszą książkę roku,Polska Bibliografia Literacka - kartoteka cykli wydarzeń
Nagroda Literacka Prezydenta Miasta Białegostoku im. Wiesława Kazaneckiego,Wikipedia - Polskie nagrody literackie | Polska Bibliografia Literacka - kartoteka cykli wydarzeń
Nagroda Literacka ZAiKS-u dla tłumaczy literatury polskiej za granicą oraz literatur obcych na język polski,Polska Bibliografia Literacka - kartoteka cykli wydarzeń
Nagroda Literacka Zakopanego za najlepszą książkę o tematyce górskiej,Polska Bibliografia Literacka - kartoteka cykli wydarzeń
Nagroda Literatury,Polska Bibliografia Literacka - kartoteka cykli wydarzeń
Nagroda Literatury na Świecie za najlepsze przekłady,Polska Bibliografia Literacka - kartoteka cykli wydarzeń
Nagroda Miasta Krakowa w dziedzinie kultury i sztuki,Polska Bibliografia Literacka - kartoteka cykli wydarzeń
Nagroda Miasta Poznania w dziedzinie kultury i sztuki,Polska Bibliografia Literacka - kartoteka cykli wydarzeń
Nagroda Ministra Kultury i Sztuki,Polska Bibliografia Literacka - kartoteka cykli wydarzeń
Nagroda Naukowa im. Mikołaja Kopernika Polskiej Akademii Umiejętności i Fundacji Miasta Krakowa,Polska Bibliografia Literacka - kartoteka cykli wydarzeń
Nagroda Niezależnych Dziennikarzy im. Szymona Konarskiego,Polska Bibliografia Literacka - kartoteka cykli wydarzeń
Nagroda Odry,Polska Bibliografia Literacka - kartoteka cykli wydarzeń
"Nagroda Państwowa w dziedzinie nauki, techniki, kultury i sztuki",Polska Bibliografia Literacka - kartoteka cykli wydarzeń
Nagroda Pisarska Stowarzyszenia Polskich Kombatantów w Londynie,Polska Bibliografia Literacka - kartoteka cykli wydarzeń
Nagroda Poetycka im. Mikołaja Sępa-Szarzyńskiego,Polska Bibliografia Literacka - kartoteka cykli wydarzeń
Nagroda Polskiej Sekcji Międzynarodowego Kuratorium Książki dla Dzieci i Młodzieży,Polska Bibliografia Literacka - kartoteka cykli wydarzeń
Nagroda Polsko-Niemiecka za szczególne zasługi dla rozwoju stosunków polsko-niemieckich,Polska Bibliografia Literacka - kartoteka cykli wydarzeń
Nagroda Prezesa Rady Ministrów za wyróżniające się rozprawy doktorskie i habilitacyjne oraz działalność naukową,Polska Bibliografia Literacka - kartoteka cykli wydarzeń
Nagroda Prezydenta Kielc,Polska Bibliografia Literacka - kartoteka cykli wydarzeń
Nagroda Prezydenta Miasta Bydgoszczy,Polska Bibliografia Literacka - kartoteka cykli wydarzeń
Nagroda Prezydenta Miasta Częstochowy,Polska Bibliografia Literacka - kartoteka cykli wydarzeń
Nagroda Prezydenta Miasta Gdańska,Polska Bibliografia Literacka - kartoteka cykli wydarzeń
Nagroda Prezydenta Miasta Łodzi,Polska Bibliografia Literacka - kartoteka cykli wydarzeń
Nagroda Prezydenta Opola,Polska Bibliografia Literacka - kartoteka cykli wydarzeń
Nagroda Prezydenta Wrocławia,Polska Bibliografia Literacka - kartoteka cykli wydarzeń
Nagroda Przemian za osiągnięcia twórcze ludzi z regionu kieleckiego i radomskiego,Polska Bibliografia Literacka - kartoteka cykli wydarzeń
Nagroda Rektora Katolickiego Uniwersytetu Lubelskiego dla pracowników naukowych,Polska Bibliografia Literacka - kartoteka cykli wydarzeń
Nagroda Rzeczpospolitej im. Jerzego Giedroycia,Polska Bibliografia Literacka - kartoteka cykli wydarzeń
Nagroda Sfinks - za dokonania twórcze i wydawnicze na polu fantastyki,Polska Bibliografia Literacka - kartoteka cykli wydarzeń
Nagroda Trybuny Ludu,Polska Bibliografia Literacka - kartoteka cykli wydarzeń
Nagroda ufundowana przez Alana Ayckbourna i Michaela Frayna,Polska Bibliografia Literacka - kartoteka cykli wydarzeń
Nagroda Wiadomości w Londynie,Polska Bibliografia Literacka - kartoteka cykli wydarzeń
Nagroda Wielka Fundacji Kultury Polskiej,Polska Bibliografia Literacka - kartoteka cykli wydarzeń
Nagroda Wine Country Film Festival w Kalifornii,Polska Bibliografia Literacka - kartoteka cykli wydarzeń
Nagroda Związku Pisarzy Polskich na Obczyźnie w Londynie,Polska Bibliografia Literacka - kartoteka cykli wydarzeń
Nagrody teatralne w Lublinie,Polska Bibliografia Literacka - kartoteka cykli wydarzeń
Najazd Poetów na Zamek Piastów Śląskich w Brzegu,Polska Bibliografia Literacka - kartoteka cykli wydarzeń
Nebula Awards for Science Fiction,Polska Bibliografia Literacka - kartoteka cykli wydarzeń
O Pajdkę Razowego Chleba - ogólnopolski konkurs poetycki im. Brata Alberta,Polska Bibliografia Literacka - kartoteka cykli wydarzeń
Odeon - Ogólnopolski Festiwal Teatrów Amatorskich,Polska Bibliografia Literacka - kartoteka cykli wydarzeń
Ogólne Zebranie Członków Klubu Adwokatów Pisarzy w Częstochowie,Polska Bibliografia Literacka - kartoteka cykli wydarzeń
Ogólnopolska Biesiada Literacka,Polska Bibliografia Literacka - kartoteka cykli wydarzeń
Ogólnopolska Nagroda im. Franciszka Kotuli,Polska Bibliografia Literacka - kartoteka cykli wydarzeń
Ogólnopolska Nagroda Literacka im. Franciszka Karpińskiego,Polska Bibliografia Literacka - kartoteka cykli wydarzeń
Ogólnopolski Festiwal Teatrów Jednego Aktora w Toruniu,Polska Bibliografia Literacka - kartoteka cykli wydarzeń
Ogólnopolski Festiwal Teatrów Lalek w Opolu,Polska Bibliografia Literacka - kartoteka cykli wydarzeń
Ogólnopolski Konkurs im. Arkadego Fiedlera o nagrodę Bursztynowego Motyla,Polska Bibliografia Literacka - kartoteka cykli wydarzeń
Ogólnopolski Konkurs Jednego Wiersza o Laur Tarnowskiej Starówki,Polska Bibliografia Literacka - kartoteka cykli wydarzeń
Ogólnopolski Konkurs Literacki im. Franciszka Becińskiego,Polska Bibliografia Literacka - kartoteka cykli wydarzeń
Ogólnopolski Konkurs Literacki im. Leopolda Staffa,Polska Bibliografia Literacka - kartoteka cykli wydarzeń
Ogólnopolski Konkurs Literacki im. Tadeusza Micińskiego,Polska Bibliografia Literacka - kartoteka cykli wydarzeń
Ogólnopolski Konkurs Literacki im. Zdzisława Morawskiego,Polska Bibliografia Literacka - kartoteka cykli wydarzeń
Ogólnopolski Konkurs Literacki O dzban czarnoleskiego miodu,Polska Bibliografia Literacka - kartoteka cykli wydarzeń
Ogólnopolski Konkurs Literacki o Rubinową Hortensję na poezję i prozę,Polska Bibliografia Literacka - kartoteka cykli wydarzeń
Ogólnopolski Konkurs Poetycki,Polska Bibliografia Literacka - kartoteka cykli wydarzeń
Ogólnopolski Konkurs Poetycki i Prozatorski na Debiut Książkowy w ramach Nadnyskich Spotkań Literackich,Polska Bibliografia Literacka - kartoteka cykli wydarzeń
Ogólnopolski Konkurs Poetycki im. Feliksa Rajczaka,Polska Bibliografia Literacka - kartoteka cykli wydarzeń
Ogólnopolski Konkurs Poetycki im. Jana Krzewniaka,Polska Bibliografia Literacka - kartoteka cykli wydarzeń
Ogólnopolski Konkurs Poetycki im. Stanisława Czernika,Polska Bibliografia Literacka - kartoteka cykli wydarzeń
Ogólnopolski Konkurs Poetycki im. Wiesława Kazaneckiego,Polska Bibliografia Literacka - kartoteka cykli wydarzeń
Ogólnopolski Konkurs Poetycki im. Władysława Broniewskiego O Liść Dębu,Polska Bibliografia Literacka - kartoteka cykli wydarzeń
Ogólnopolski Konkurs Poetycki O Kujawską Lirę,Polska Bibliografia Literacka - kartoteka cykli wydarzeń
Ogólnopolski Konkurs Poetycki O Laur Kosmicznego Koperka,Wikipedia - Polskojęzyczne konkursy poetyckie | Polska Bibliografia Literacka - kartoteka cykli wydarzeń
Ogólnopolski Konkurs Wiedzy o Filmie,Polska Bibliografia Literacka - kartoteka cykli wydarzeń
Ogólnopolski Konkurs Wierszy O Laur Klemensa Janickiego,Polska Bibliografia Literacka - kartoteka cykli wydarzeń
Ogólnopolski Konwent Klubów i Miłośników SF Polcon,Polska Bibliografia Literacka - kartoteka cykli wydarzeń
Ogólnopolski Plener Ilustratorów w Suścu,Polska Bibliografia Literacka - kartoteka cykli wydarzeń
Ogólnopolski Przegląd Spektakli Dyplomowych Szkół Teatralnych w Łodzi,Polska Bibliografia Literacka - kartoteka cykli wydarzeń
Ogólnopolski Turniej Poezji Społecznie Zaangażowanej o nagrodę Czerwonej Róży,Polska Bibliografia Literacka - kartoteka cykli wydarzeń
Ogólnopolski Turniej Jednego Wiersza O Laur Plateranki,Polska Bibliografia Literacka - kartoteka cykli wydarzeń
Ogólnopolski Turniej Łgarzy i Kuglarzy im. Kornela Makuszyńskiego w Bogatyni,Polska Bibliografia Literacka - kartoteka cykli wydarzeń
Ogólnopolskie Forum Literatury i Krytyki Robotniczego Stowarzyszenia Twórców Kultury,Polska Bibliografia Literacka - kartoteka cykli wydarzeń
Ogólnopolskie Prezentacje Artystyczne Robotników w Szczecinie,Polska Bibliografia Literacka - kartoteka cykli wydarzeń
Ogólnopolskie Spotkania Amatorskich Teatrów Jednego Aktora OSATJA w Zgorzelcu,Polska Bibliografia Literacka - kartoteka cykli wydarzeń
Ogólnopolskie Spotkania Kabaretów Wiejskich w Chełmie,Polska Bibliografia Literacka - kartoteka cykli wydarzeń
"Ogólnopolskie Spotkania Literackie Nauczycieli w Niwkach, woj. opolskie",Polska Bibliografia Literacka - kartoteka cykli wydarzeń
Ogólnopolskie Spotkania z Piosenką Kabaretową OSPA w Ostrołęce,Polska Bibliografia Literacka - kartoteka cykli wydarzeń
Olimpiada Literatury i Języka Polskiego,Polska Bibliografia Literacka - kartoteka cykli wydarzeń
Omb - Nagroda Międzynarodowego Festiwalu Filmowego w Mar del Plata,Polska Bibliografia Literacka - kartoteka cykli wydarzeń
Order Odrodzenia Polski. Krzyż Kawalerski,Polska Bibliografia Literacka - kartoteka cykli wydarzeń
Orzeł - Polska Nagroda Filmowa,Polska Bibliografia Literacka - kartoteka cykli wydarzeń
Ostrołęcki Konkurs Literacki im. Dionizego Maliszewskiego,Polska Bibliografia Literacka - kartoteka cykli wydarzeń
Otwarty Ogólnopolski Konkurs Poetycki o tematyce dowolnej w ramach Nadnyskich Spotkań Literackich,Polska Bibliografia Literacka - kartoteka cykli wydarzeń
Otwarty Ogólnopolski Konkurs Prozatorski o tematyce dowolnej w ramach Nadnyskich Spotkań Literackich w Zgorzelcu,Polska Bibliografia Literacka - kartoteka cykli wydarzeń
Piastowskie Lato Poezji,Polska Bibliografia Literacka - kartoteka cykli wydarzeń
Pierścień Melpomeny,Polska Bibliografia Literacka - kartoteka cykli wydarzeń
Plebiscyt czytelników TeleRzeczpospolitej,Polska Bibliografia Literacka - kartoteka cykli wydarzeń
Premio Canaletto za propagowanie kultury włoskiej,Polska Bibliografia Literacka - kartoteka cykli wydarzeń
Premio Trieste per la Pace,Polska Bibliografia Literacka - kartoteka cykli wydarzeń
Premio Viareggio Internazionale,Polska Bibliografia Literacka - kartoteka cykli wydarzeń
Premium Imperiale - nagroda Japońskiego Stowarzyszenia Sztuki,Polska Bibliografia Literacka - kartoteka cykli wydarzeń
Prix Goncourt,Polska Bibliografia Literacka - kartoteka cykli wydarzeń
Promocja najnowszej literatury polskiej - Program - Konkurs,Polska Bibliografia Literacka - kartoteka cykli wydarzeń
Przegląd Filmów Polskich,Polska Bibliografia Literacka - kartoteka cykli wydarzeń
Przegląd inscenizacji polskiej dramaturgii współczesnej w Moskwie,Polska Bibliografia Literacka - kartoteka cykli wydarzeń
Przegląd Kabaretów Amatorskich PaKa w Krakowie,Polska Bibliografia Literacka - kartoteka cykli wydarzeń
Przegląd Piosenki Aktorskiej we Wrocławiu,Polska Bibliografia Literacka - kartoteka cykli wydarzeń
"Przegląd Teatrów Wizji i Plastyki Eksperyment w Katowicach, Tychach i Krakowie",Polska Bibliografia Literacka - kartoteka cykli wydarzeń
Przemyska Wiosna Teatralna w Przemyślu,Polska Bibliografia Literacka - kartoteka cykli wydarzeń
Radomska Wiosna Literacka,Polska Bibliografia Literacka - kartoteka cykli wydarzeń
Ruth Lilly Poetry Prize,Polska Bibliografia Literacka - kartoteka cykli wydarzeń
Rybnickie Dni Literatury w Rybniku,Polska Bibliografia Literacka - kartoteka cykli wydarzeń
Rzeki - Brzegi - Mosty - Otwarty Międzynarodowy Konkurs Poetycki i Prozatorski w ramach Nadnyskich Spotkań Literackich,Polska Bibliografia Literacka - kartoteka cykli wydarzeń
Sarajewskie Dni Poezji w Sarajewie,Polska Bibliografia Literacka - kartoteka cykli wydarzeń
Spotkania Teatralne Messis' w Częstochowie,Polska Bibliografia Literacka - kartoteka cykli wydarzeń
Spotkania Warsztatowe Międzynarodowego Projektu Teatralnego Droga do Delf w Łodzi,Polska Bibliografia Literacka - kartoteka cykli wydarzeń
Sprężyna - nagroda literacka,Polska Bibliografia Literacka - kartoteka cykli wydarzeń
Srebrna Maska dla najlepszego aktora Teatru Nowego w Poznaniu,Polska Bibliografia Literacka - kartoteka cykli wydarzeń
Srebrny Glob - nagroda Asocjacji Polskich Pisarzy Fantastów,Polska Bibliografia Literacka - kartoteka cykli wydarzeń
Syrena Warszawska za najlepszy film fabularny,Polska Bibliografia Literacka - kartoteka cykli wydarzeń
Szkoła Letnia Kultury i Języka Polskiego w Krakowie,Polska Bibliografia Literacka - kartoteka cykli wydarzeń
Szukamy talentów wsi - Międzynarodowy Konkurs Poezji,Polska Bibliografia Literacka - kartoteka cykli wydarzeń
Śląkfa - nagroda Śląskiego Klubu Fantastyki,Polska Bibliografia Literacka - kartoteka cykli wydarzeń
Światowy Festiwal Teatralny w Monte Carlo,Polska Bibliografia Literacka - kartoteka cykli wydarzeń
Świętokrzyska Premiera Literacka,Polska Bibliografia Literacka - kartoteka cykli wydarzeń
Telekamera - plebiscyt na Telewizyjne Gwiazdy Roku,Polska Bibliografia Literacka - kartoteka cykli wydarzeń
The Pulitzer Prize,Polska Bibliografia Literacka - kartoteka cykli wydarzeń
Turniej Jednego Wiersza,Polska Bibliografia Literacka - kartoteka cykli wydarzeń
Turniej Jednego Wiersza im. Rafała Wojaczka,Polska Bibliografia Literacka - kartoteka cykli wydarzeń
Turniej Jednego Wiersza w ramach Międzynarodowego Listopada Poetyckiego w Poznaniu,Polska Bibliografia Literacka - kartoteka cykli wydarzeń
Turniej Poetycki o Pierścień Kingi,Polska Bibliografia Literacka - kartoteka cykli wydarzeń
Tydzień sztuk odważnych - konkurs na dramat,Polska Bibliografia Literacka - kartoteka cykli wydarzeń
Warszawska Jesień Poezji,Polska Bibliografia Literacka - kartoteka cykli wydarzeń
Warszawska Premiera Literacka Miesiąca,Polska Bibliografia Literacka - kartoteka cykli wydarzeń
Warszawskie Spotkania Teatralne w Warszawie,Polska Bibliografia Literacka - kartoteka cykli wydarzeń
"Warsztaty Artystyczne w Wilkasach, woj. suwalskie",Polska Bibliografia Literacka - kartoteka cykli wydarzeń
Warsztaty Literackie w Wągrowcu,Polska Bibliografia Literacka - kartoteka cykli wydarzeń
Wielki Fe Fe - nagroda,Polska Bibliografia Literacka - kartoteka cykli wydarzeń
Wiener Festwochen,Polska Bibliografia Literacka - kartoteka cykli wydarzeń
Wiersze dzieciom - Konkurs Poetycki im. Ewy Szelburg-Zarembiny,Polska Bibliografia Literacka - kartoteka cykli wydarzeń
Wojewody Białostockiego,Polska Bibliografia Literacka - kartoteka cykli wydarzeń
Wojewody Gdańskiego,Polska Bibliografia Literacka - kartoteka cykli wydarzeń
Wrocławskie Promocje Dobrych Książek - spotkanie najlepszych polskich wydawców,Polska Bibliografia Literacka - kartoteka cykli wydarzeń
Zamojskie Lato Teatralne,Polska Bibliografia Literacka - kartoteka cykli wydarzeń
Zamojskie Spotkania Literackie,Polska Bibliografia Literacka - kartoteka cykli wydarzeń
Złota Iglica - plebiscyt na najlepszych dolnośląskich artystów,Polska Bibliografia Literacka - kartoteka cykli wydarzeń
Złota Kaczka - plebiscyt na najlepszy film i najpopularniejszych aktorów,Polska Bibliografia Literacka - kartoteka cykli wydarzeń
Złota Maska w Bydgoszczy,Polska Bibliografia Literacka - kartoteka cykli wydarzeń
Złota Pacynka dla pracowników artystycznych teatrów lalek,Polska Bibliografia Literacka - kartoteka cykli wydarzeń
Złota Sowa - nagroda dla najlepiej wydanych książek zgłoszonych na Warszawskie Spotkania z Dobrą Książką,Polska Bibliografia Literacka - kartoteka cykli wydarzeń
Złote Berło - Nagroda Fundacji Kultury Polskiej,Polska Bibliografia Literacka - kartoteka cykli wydarzeń
Złote Maski dla najpopularniejszych twórców teatralnych Śląska,Polska Bibliografia Literacka - kartoteka cykli wydarzeń
Złoty Ekran za twórczość telewizyjną,Polska Bibliografia Literacka - kartoteka cykli wydarzeń
"Złoty Sylwester - nagroda dla wybitnego, ale niewystępującego już aktora",Polska Bibliografia Literacka - kartoteka cykli wydarzeń
Złoty Yorick - nagroda za najlepsze w sezonie przedstawienie dramatu Williama Szekspira,Polska Bibliografia Literacka - kartoteka cykli wydarzeń
Big Book Festival,Wikipedia - Festiwale literackie
Eisteddfod,Wikipedia - Festiwale literackie
Festiwal Bjørnsona,Wikipedia - Festiwale literackie
Festiwal Górski im. Andrzeja Zawady,Wikipedia - Festiwale literackie
Festiwal Góry Literatury,Wikipedia - Festiwale literackie
Festiwal Grojkon,Wikipedia - Festiwale literackie
Festiwal Kultury Jidysz,Wikipedia - Festiwale literackie
Grojkon,Wikipedia - Festiwale literackie
Grudniowy Akademicki Przegląd Artystyczny,Wikipedia - Festiwale literackie
Miasto Poezji,Wikipedia - Festiwale literackie | Wikipedia - Polskie nagrody literackie
Miesiąc spotkań autorskich,Wikipedia - Festiwale literackie
Międzynarodowy Festiwal Literacki im. Czesława Miłosza,Wikipedia - Festiwale literackie
Międzynarodowy Festiwal Literatury im. Josepha Conrada,Wikipedia - Festiwale literackie
Noworudzkie Spotkania z Poezją,Wikipedia - Festiwale literackie
Ogólnopolski Festiwal Poezji,Wikipedia - Festiwale literackie
"Ogólnopolski Festiwal Sztuki Słowa ""... Czy to jest kochanie?""",Wikipedia - Festiwale literackie
Piknik Gombrowiczowski,Wikipedia - Festiwale literackie
Port Literacki Wrocław,Wikipedia - Festiwale literackie
Port Poetycki,Wikipedia - Festiwale literackie
Strużańskie wieczory poezji,Wikipedia - Festiwale literackie
Toruński Festiwal Książki,Wikipedia - Festiwale literackie
Zakopiański Festiwal Literacki,Wikipedia - Festiwale literackie
Europejski Poeta Wolności,Wikipedia - Polskie nagrody literackie
Feniks,Wikipedia - Polskie nagrody literackie
Found in Translation Award,Wikipedia - Polskie nagrody literackie
Gdyńska Nagroda Dramaturgiczna,Wikipedia - Polskie nagrody literackie
"Górnośląska Nagroda Literacka ""Juliusz""",Wikipedia - Polskie nagrody literackie
Gwarancje Kultury TVP Kultura,Wikipedia - Polskie nagrody literackie
Harcerska Nagroda Literacka,Wikipedia - Polskie nagrody literackie
Konkurs Książka Roku Polskiej Sekcji IBBY,Wikipedia - Polskie nagrody literackie
Książka Historyczna Roku,Wikipedia - Polskie nagrody literackie
Literacka Nagroda Europy Środkowej Angelus,Wikipedia - Polskie nagrody literackie
Literacka Nagroda Warmii i Mazur,Wikipedia - Polskie nagrody literackie
Literacka Podróż Hestii,Wikipedia - Polskie nagrody literackie
Literacki Debiut Roku,Wikipedia - Polskie nagrody literackie
Lubuski Wawrzyn Literacki,Wikipedia - Polskie nagrody literackie
Medal im. Juliusza Słowackiego,Wikipedia - Polskie nagrody literackie
Międzynarodowa Nagroda im. Witolda Pileckiego,Wikipedia - Polskie nagrody literackie
Międzynarodowa Nagroda Literacka im. Zbigniewa Herberta,Wikipedia - Polskie nagrody literackie
"Nagroda ""Literatury na Świecie""",Wikipedia - Polskie nagrody literackie
"Nagroda ""Przeglądu Wschodniego""",Wikipedia - Polskie nagrody literackie
Nagroda Bursztynowego Motyla im. Arkadego Fiedlera,Wikipedia - Polskie nagrody literackie
Nagroda Fundacji im. Kościelskich,Wikipedia - Polskie nagrody literackie
Nagroda fundacji śp. Probusa Barczewskiego,Wikipedia - Polskie nagrody literackie
Nagroda Historyczna im. Kazimierza Moczarskiego,Wikipedia - Polskie nagrody literackie
Nagroda im. Andrzeja Bursy,Wikipedia - Polskie nagrody literackie
Nagroda im. Andrzeja Kijowskiego,Wikipedia - Polskie nagrody literackie
Nagroda im. Anny Godlewskiej,Wikipedia - Polskie nagrody literackie
Nagroda im. Beaty Pawlak,Wikipedia - Polskie nagrody literackie
Nagroda im. Bolesława Michałka,Wikipedia - Polskie nagrody literackie
Nagroda im. Elizy Orzeszkowej,Wikipedia - Polskie nagrody literackie
Nagroda im. Kazimiery Iłłakowiczówny,Wikipedia - Polskie nagrody literackie
"Nagroda im. ks. Augustina Weltzla ""Górnośląski Tacyt""",Wikipedia - Polskie nagrody literackie
Nagroda im. księdza Józefa Tischnera,Wikipedia - Polskie nagrody literackie
Nagroda im. prof. Jerzego Skowronka,Wikipedia - Polskie nagrody literackie
Nagroda im. Ryszarda Kapuścińskiego,Wikipedia - Polskie nagrody literackie
Nagroda im. Stanisława Piętaka,Wikipedia - Polskie nagrody literackie
Nagroda im. Stanisławy Zawiszanki,Wikipedia - Polskie nagrody literackie
Nagroda im. Wilhelma Macha,Wikipedia - Polskie nagrody literackie
Nagroda im. Wisławy Szymborskiej,Wikipedia - Polskie nagrody literackie
"Nagroda Literacka ""Nike""",Wikipedia - Polskie nagrody literackie
Nagroda Literacka Gdynia,Wikipedia - Polskie nagrody literackie
Nagroda Literacka i Historyczna Identitas,Wikipedia - Polskie nagrody literackie
Nagroda Literacka im. Andrzeja K. Waśkiewicza,Wikipedia - Polskie nagrody literackie
Nagroda Literacka im. Jerzego Żuławskiego,Wikipedia - Polskie nagrody literackie
Nagroda literacka im. Josepha Conrada-Korzeniowskiego,Wikipedia - Polskie nagrody literackie
Nagroda Literacka im. Józefa Mackiewicza,Wikipedia - Polskie nagrody literackie
Nagroda Literacka im. Juliana Tuwima,Wikipedia - Polskie nagrody literackie
Nagroda Literacka im. Kornela Makuszyńskiego,Wikipedia - Polskie nagrody literackie
Nagroda Literacka im. Leopolda Staffa,Wikipedia - Polskie nagrody literackie
Nagroda Literacka im. Marka Nowakowskiego,Wikipedia - Polskie nagrody literackie
Nagroda Literacka im. Witolda Gombrowicza,Wikipedia - Polskie nagrody literackie
Nagroda Literacka im. Władysława Reymonta,Wikipedia - Polskie nagrody literackie
Nagroda literacka imienia Jerzego Giedroycia,Wikipedia - Polskie nagrody literackie
Nagroda Literacka m.st. Warszawy,Wikipedia - Polskie nagrody literackie
Nagroda Literacka Miasta Radomia,Wikipedia - Polskie nagrody literackie
Nagroda Mediów Publicznych,Wikipedia - Polskie nagrody literackie
Nagroda Nautilus,Wikipedia - Polskie nagrody literackie
Nagroda Newsweeka im. Teresy Torańskiej,Wikipedia - Polskie nagrody literackie
"Nagroda Poetycka im. Kazimierza Hoffmana ""Kos""",Wikipedia - Polskie nagrody literackie
Nagroda Poetycka im. Konstantego Ildefonsa Gałczyńskiego,Wikipedia - Polskie nagrody literackie
Nagroda Polskiego PEN Clubu im. Ksawerego Pruszyńskiego,Wikipedia - Polskie nagrody literackie
Nagroda Polskiego PEN Clubu za przekład z literatury obcej na język polski,Wikipedia - Polskie nagrody literackie
Nagroda Sfinks,Wikipedia - Polskie nagrody literackie
Nagroda Wielkiego Kalibru,Wikipedia - Polskie nagrody literackie
Nagroda Żółtej Ciżemki,Wikipedia - Polskie nagrody literackie
"Nagrody ""Nowej Fantastyki""",Wikipedia - Polskie nagrody literackie
"Ogólnopolski Konkurs Literacki ""Złoty Środek Poezji""",Wikipedia - Polskojęzyczne konkursy poetyckie | Wikipedia - Polskie nagrody literackie
Ogólnopolski Konkurs Poetycki im. Georga Trakla,Wikipedia - Polskojęzyczne konkursy poetyckie | Wikipedia - Polskie nagrody literackie
Orle Pióro,Wikipedia - Polskie nagrody literackie
Państwowa Nagroda Literacka,Wikipedia - Polskie nagrody literackie
Plebiscyt Lokomotywa,Wikipedia - Polskie nagrody literackie
"Pomorska Nagroda Literacka ""Wiatr od morza""",Wikipedia - Polskie nagrody literackie
Poznańska Nagroda Literacka,Wikipedia - Polskie nagrody literackie
Poznański Przegląd Nowości Wydawniczych,Wikipedia - Polskie nagrody literackie
Srebrny Glob,Wikipedia - Polskie nagrody literackie
Śląkfa,Wikipedia - Polskie nagrody literackie
Śląski Wawrzyn Literacki,Wikipedia - Polskie nagrody literackie
Tygodnik Kulturalny,Wikipedia - Polskie nagrody literackie
Warszawska Premiera Literacka,Wikipedia - Polskie nagrody literackie
Wawrzyn Akademicki,Wikipedia - Polskie nagrody literackie
Wrocławska Nagroda Poetycka Silesius,Wikipedia - Polskie nagrody literackie
Złota Sepulka,Wikipedia - Polskie nagrody literackie
Konkurs Literacki Miasta Gdańska im. Bolesława Faca,Wikipedia - Polskojęzyczne konkursy poetyckie
Konkurs Poetycki im. Jana Kulki,Wikipedia - Polskojęzyczne konkursy poetyckie
Konkurs Poetycki im. Rodziny Wiłkomirskich,Wikipedia - Polskojęzyczne konkursy poetyckie
"Konkurs Recytatorski im. Adama Mickiewicza ""Kresy""",Wikipedia - Polskojęzyczne konkursy poetyckie
"Ogólnopolski Konkurs Literacki ""Krajobrazy Słowa""",Wikipedia - Polskojęzyczne konkursy poetyckie
Ogólnopolski Konkurs Literacki im. Stanisława Grochowiaka,Wikipedia - Polskojęzyczne konkursy poetyckie
"Ogólnopolski Konkurs Poetycki ""O Granitową Strzałę""",Wikipedia - Polskojęzyczne konkursy poetyckie
"Ogólnopolski Konkurs Poetycki ""O liść konwalii"" im. Zbigniewa Herberta",Wikipedia - Polskojęzyczne konkursy poetyckie
Ogólnopolski Konkurs Poetycki im. Jacka Bierezina,Wikipedia - Polskojęzyczne konkursy poetyckie
Ogólnopolski Konkurs Poetycki im. Michała Kajki,Wikipedia - Polskojęzyczne konkursy poetyckie
Ogólnopolski Konkurs Poetycki im. Rainera Marii Rilkego,Wikipedia - Polskojęzyczne konkursy poetyckie
Ogólnopolski Konkurs Poetycki imienia Zygmunta Krukowskiego,Wikipedia - Polskojęzyczne konkursy poetyckie
Ogólnopolski Konkurs Poetycki Jesienna Chryzantema,Wikipedia - Polskojęzyczne konkursy poetyckie
